date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:13	10024/10024	---M-Z	200	added ('OK')	application/javascript	etag:%222728-619362732d5ff-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/migrate/jquery.migrate.js?version=3.4.0	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/migrate/jquery.migrate4152.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:14	6564/6564	---M-Z	200	added ('OK')	application/javascript	etag:%2219a4-619362732c65f-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/foswiki/jquery.foswiki.js?version=3.10	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/foswiki/jquery.foswikiae26.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:15	2571/2571	---M-Z	200	added ('OK')	application/javascript	etag:%22a0b-619362731bcbb-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/browser/jquery.browser.js?version=0.1.0	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/browser/jquery.browser72db.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:16	3225/3225	---M-Z	200	added ('OK')	application/javascript	etag:%22c99-619362731dbfb-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/easing/jquery.easing.js?version=1.3	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/easing/jquery.easing7c6c.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:17	1174/1174	---M-Z	200	added ('OK')	application/javascript	etag:%22496-619362732d5ff-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/metadata/jquery.metadata.js?version=2.1ef2bb44c86f5d0e98d55	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/metadata/jquery.metadata1446.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:18	1820/1820	---M-Z	200	added ('OK')	application/javascript	etag:%2271c-6193627345ca6-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiString.js	biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiString.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:19	2702/2702	---M-Z	200	added ('OK')	application/javascript	etag:%22a8e-6193627345ca6-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiPref.js	biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiPref.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:20	4342/4342	---M-Z	200	added ('OK')	application/javascript	etag:%2210f6-61936273f97d4-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/TwistyPlugin/jquery.twisty.js?version=1.6.0	biostat.app.vumc.org/wiki/pub/System/TwistyPlugin/jquery.twisty327a.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:22	260625/260625	---MCZ	200	added ('OK')	application/javascript	etag:%223fa11-619362733d003-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/ui/jquery-ui.js?version=1.13.2	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/ui/jquery-uif90a.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:22	1003/1003	---M-Z	200	added ('OK')	application/javascript	etag:%223eb-619362733d003-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/ui/jquery.ui.autocomplete.init.js?version=1.13.2	biostat.app.vumc.org/wiki/pub/System/JQueryPlugin/plugins/ui/jquery.ui.autocomplete.initf90a.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:23	29116/29116	---M-Z	200	added ('OK')	application/javascript	etag:%2271bc-6193627345ca6-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/calendar.js	biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/calendar.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:24	3600/3600	---M-Z	200	added ('OK')	application/javascript	etag:%22e10-6193627344d05-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/lang/calendar-en.js	biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/lang/calendar-en.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:25	626/626	---M-Z	200	added ('OK')	application/javascript	etag:%22272-6193627345ca6-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/foswiki.js	biostat.app.vumc.org/wiki/pub/System/JSCalendarContrib/foswiki.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:26	2459/2459	---M-Z	200	added ('OK')	application/javascript	etag:%2299b-6193627345ca6-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiForm.js	biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/foswikiForm.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:27	4567/4567	---M-Z	200	added ('OK')	application/javascript	etag:%2211d7-6193627346c46-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/strikeone.js	biostat.app.vumc.org/wiki/pub/System/JavascriptFiles/strikeone.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:28	1126/1126	---M-Z	200	added ('OK')	application/javascript	etag:%22466-619362734ca07-gzip%22	https://biostat.app.vumc.org/wiki/pub/System/PatternSkin/pattern.js	biostat.app.vumc.org/wiki/pub/System/PatternSkin/pattern.js	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:29	17443/17443	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:29%20GMT	https://biostat.app.vumc.org/wiki/Main/WebHome	biostat.app.vumc.org/wiki/Main/WebHome.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:30	11588/11588	---M--	200	added ('OK')	image/png	etag:%222d44-61936245c1af1%22	https://biostat.app.vumc.org/wiki/pub/Main/SitePreferences/Lockup_VUMC_DeptofBiostatistics_COLORe.png	biostat.app.vumc.org/wiki/pub/Main/SitePreferences/Lockup_VUMC_DeptofBiostatistics_COLORe.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:31	37935/37935	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:31%20GMT	https://biostat.app.vumc.org/wiki/System/UserRegistration	biostat.app.vumc.org/wiki/System/UserRegistration.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:32	6522/6522	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:32%20GMT	https://biostat.app.vumc.org/wiki/bin/login?foswiki_origin=GET%2cview%2c/wiki/Main/DalePlummer/	biostat.app.vumc.org/wiki/bin/login4e48.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:33	6534/6534	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:33%20GMT	https://biostat.app.vumc.org/wiki/Main/WikiUsers	biostat.app.vumc.org/wiki/Main/WikiUsers.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:34	17431/17431	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:34%20GMT	https://biostat.app.vumc.org/wiki/	biostat.app.vumc.org/wiki/index.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:34	44352/44352	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:34%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer	biostat.app.vumc.org/wiki/Main/DalePlummer.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:35	6572/6572	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:35%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:36	10370/10370	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2016:32:36%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/dale.JPG	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/dale.JPG	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:37	14306/14306	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:37%20GMT	https://biostat.app.vumc.org/wiki/Main/DoNotSendMeLinksBoilerplate	biostat.app.vumc.org/wiki/Main/DoNotSendMeLinksBoilerplate.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:38	14527/14527	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:38%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummerBiosketch	biostat.app.vumc.org/wiki/Main/DalePlummerBiosketch.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:39	39232/39232	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:39%20GMT	https://biostat.app.vumc.org/wiki/Main/ProtectingYourData	biostat.app.vumc.org/wiki/Main/ProtectingYourData.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:41	188456/188456	---M--	200	added ('OK')	application/pdf	date:Thu,%2019%20Sep%202024%2016:32:40%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/ProtectingYourData/ProtectingYourData.pdf	biostat.app.vumc.org/wiki/pub/Main/ProtectingYourData/ProtectingYourData.pdf	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:43	384475/384475	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:41%20GMT	https://biostat.app.vumc.org/wiki/Main/DalesNotes	biostat.app.vumc.org/wiki/Main/DalesNotes.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:43	33332/33332	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:43%20GMT	https://biostat.app.vumc.org/wiki/Main/RdmGroup	biostat.app.vumc.org/wiki/Main/RdmGroup.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:44	15258/15258	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:44%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummerNotifyList	biostat.app.vumc.org/wiki/Main/DalePlummerNotifyList.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:45	14030/14030	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:45%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummerLeftBar	biostat.app.vumc.org/wiki/Main/DalePlummerLeftBar.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:46	40208/40208	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:46%20GMT	https://biostat.app.vumc.org/wiki/Main/PowerSampleSize	biostat.app.vumc.org/wiki/Main/PowerSampleSize.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:47	23357/23357	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:47%20GMT	https://biostat.app.vumc.org/wiki/Main/RelativeToAbsoluteRisks	biostat.app.vumc.org/wiki/Main/RelativeToAbsoluteRisks.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:48	7294/7294	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2016:32:48%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/hannah.jpg	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/hannah.jpg	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:49	28742/28742	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:49%20GMT	https://biostat.app.vumc.org/wiki/Main/SupplementSamples	biostat.app.vumc.org/wiki/Main/SupplementSamples.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:50	12942/12942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2016:32:50%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/kyle3.jpg	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/kyle3.jpg	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:51	642/642	---M--	200	added ('OK')	image/png	etag:%22282-619362726cfad%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/hand.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/hand.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:53	774852/774852	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20Sep%202024%2016:32:52%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/picard.gif	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/picard.gif	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:53	28427/28427	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:53%20GMT	https://biostat.app.vumc.org/wiki/System/UserForm	biostat.app.vumc.org/wiki/System/UserForm.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:54	6701/6701	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:54%20GMT	https://biostat.app.vumc.org/wiki/bin/edit/Main/DalePlummer?t=1726763523;action=form	biostat.app.vumc.org/wiki/bin/edit/Main/DalePlummer4ad3.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:55	3177/3177	---M--	200	added ('OK')	image/png	etag:%22c69-619362728c3b5%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/toggleopen.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/toggleopen.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:56	3077/3077	---M--	200	added ('OK')	image/png	etag:%22c05-619362728b415%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/toggleclose.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/toggleclose.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:57	294/294	---M--	200	added ('OK')	image/png	etag:%22126-619362726c00d%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/else.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/else.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:58	33316/33316	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2019%20Sep%202024%2016:32:58%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/ATEN.TTF	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/ATEN.TTF	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:32:59	6713/6713	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:32:59%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=ATEN.TTF;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer850f.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:00	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:00%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=0;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/index33a1.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:00	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:00%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=2;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/index76e2.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:00	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:00%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=1;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/index44bd.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:01	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:00%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=3;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/indexb21c.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:01	108751/108751	---M-Z	200	added ('OK')	text/plain	date:Thu,%2019%20Sep%202024%2016:33:01%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/Checklists_ED_interventions.dta	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/Checklists_ED_interventions.dta	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:02	6775/6775	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:02%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=Checklists_ED_interventions.dta;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer13e6.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:03	595/595	---M--	200	added ('OK')	image/png	etag:%22253-619362727ba11%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/mov.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/mov.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:04	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:02%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=5;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/indexe84d.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:04	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:02%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=4;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/indexd1c3.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:04	47005/47005	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:02%20GMT	https://biostat.app.vumc.org/wiki/Main/DalePlummer/?sortcol=6;table=1;up=0	biostat.app.vumc.org/wiki/Main/DalePlummer/indexbf07.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:05	6460153/6460153	---M--	200	added ('OK')	video/mp4	date:Thu,%2019%20Sep%202024%2016:33:04%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/CortexXDR_Agent_Installation_macOS_Big_Sur.mp4	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/CortexXDR_Agent_Installation_macOS_Big_Sur.mp4	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:05	6829/6829	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:05%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=CortexXDR_Agent_Installation_macOS_Big_Sur.mp4;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummerdfcf.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:06	6713/6713	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:06%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=dale.JPG;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummere933.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:07	656/656	---M--	200	added ('OK')	image/png	etag:%22290-619362727e8f2%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/png.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/png.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:08	7041/7041	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202024%2016:33:08%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/dept.png	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/dept.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:09	6713/6713	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:09%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=dept.png;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer9538.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:10	724/724	---M--	200	added ('OK')	image/png	etag:%222d4-619362728e2f6%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/zip.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/zip.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:12	1304526/1304526	---M--	200	added ('OK')	application/zip	date:Thu,%2019%20Sep%202024%2016:33:11%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/ds.zip	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/ds.zip	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:12	6709/6709	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:12%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=ds.zip;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer2ba0.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:14	333956/333956	---M--	200	added ('OK')	application/zip	date:Thu,%2019%20Sep%202024%2016:33:13%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/final.zip	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/final.zip	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:14	6715/6715	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:14%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=final.zip;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummerd5a2.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:15	656/656	---M--	200	added ('OK')	image/png	etag:%22290-619362726df4e%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/jpg.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/jpg.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:16	6717/6717	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2016:33:16%20GMT	https://biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer?filename=hannah.jpg;revInfo=1	biostat.app.vumc.org/wiki/bin/attach/Main/DalePlummer38b9.html	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:17	342/342	---M--	200	added ('OK')	image/png	etag:%22156-619362728d356%22	https://biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/txt.png	biostat.app.vumc.org/wiki/pub/System/DocumentGraphics/txt.png	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
11:33:18	1274/1274	---M-Z	200	added ('OK')	text/plain	date:Thu,%2019%20Sep%202024%2016:33:18%20GMT	https://biostat.app.vumc.org/wiki/pub/Main/DalePlummer/im_re_nameservers.txt	biostat.app.vumc.org/wiki/pub/Main/DalePlummer/im_re_nameservers.txt	(from https://biostat.app.vumc.org/wiki/Main/DalePlummer/)
